,,,,,
,,,,,
Duncan,Cowichan Rugby Club,Community Gaming Grant,Sport,Sports - Adult,12400.00
Duncan,Cowichan Search and Rescue Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,91110.00
Duncan,Cowichan Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,33384.00
Duncan,Cowichan Station Area Association,Community Gaming Grant,Human and Social Services,Public Community Facilities,6000.00
Duncan,Cowichan Therapeutic Riding Association,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,50000.00
Duncan,Cowichan Valley Alano Club,Community Gaming Grant,Human and Social Services,Public Health in the Community,21000.00
Duncan,Cowichan Valley Amateur Radio Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,15425.00
Duncan,Cowichan Valley Arts Council,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,18000.00
Duncan,Cowichan Valley Breakers Summer Swim Team Club,Community Gaming Grant,Sport,Sports for Youth,11000.00
Duncan,Cowichan Valley Football Association,Community Gaming Grant,Sport,Sports for Youth,11250.00
Duncan,Cowichan Valley Hospice Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,92400.00
Duncan,Cowichan Valley Independent Living Resource Centre Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,40000.00
Duncan,Cowichan Valley Intercultural and Immigrant Aid Society,Capital Project Grant,Human and Social Services,Disadvantage Distress Poverty,10290.00
Duncan,Cowichan Valley Intercultural and Immigrant Aid Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,27800.00
Duncan,Cowichan Valley Open Learning Co-op P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,7392.00
Duncan,Cowichan Women Against Violence Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,10000.00
Duncan,District Parent Advisory Council SD 79 - Cowichan Valley,DPAC,DPAC and PAC,District Parent Advisory Council,2500.00
Duncan,Drinkwater Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,9864.00
Duncan,Duncan Cowichan Festival Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",17500.00
Duncan,Duncan Day Care Society,Community Gaming Grant,Human and Social Services,Community Education,23400.00
Duncan,Duncan Dynamics Gymnastics Club,Community Gaming Grant,Sport,Sports for Youth,23000.00
Duncan,Duncan Firefighters Historical Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",1600.00
Duncan,Duncan Junior Baseball Association,Community Gaming Grant,Sport,Sports for Youth,27600.00
Duncan,Duncan Skating Club,Community Gaming Grant,Sport,Sports for Youth,25000.00
Duncan,Duncan Swim Team Society,Community Gaming Grant,Sport,Sports for Youth,32000.00
Duncan,GTCPS Growing Together Child And Parent Society,Community Gaming Grant,Human and Social Services,Community Education,3000.00
Duncan,GTCPS Growing Together Child And Parent Society,Community Gaming Grant,,Enhancement of Youth,19100.00
Duncan,Hiiye'yu Lelum (House of Friendship) Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,54000.00
Duncan,Khowhemun Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,6312.00
Duncan,Kinette Club of Duncan,Community Gaming Grant,Human and Social Services,Community Service Organization,20000.00
Duncan,Literacy Now Cowichan Society,Community Gaming Grant,Human and Social Services,Community Education,20000.00
Duncan,Maple Bay Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7896.00
Duncan,Maple Bay Rowing Club,Community Gaming Grant,Sport,Sports for Youth,35000.00
Duncan,Mount Prevost Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,10584.00
Duncan,Navy League of Canada - Cowichan Branch,Community Gaming Grant,Human and Social Services,Enhancement of Youth,4000.00
Duncan,Pacific Northwest Junior Lacrosse League Association,Community Gaming Grant,Sport,Sports for Youth,28000.00
Duncan,Queen Margaret's School Parents' Association,PAC,DPAC and PAC,Parent Advisory Councils,7800.00
Duncan,Queen of Angels School Parent Auxiliary,PAC,DPAC and PAC,Parent Advisory Councils,9384.00
Duncan,Rotary Club of Duncan,Community Gaming Grant,Human and Social Services,Community Service Organization,17600.00
Duncan,Scouts Canada - 3rd Quamichan,Community Gaming Grant,Human and Social Services,Enhancement of Youth,4000.00
Duncan,Somenos Marsh Wildlife Society,Community Gaming Grant,Environment,Conservation of the Environment,20000.00
Duncan,Special Olympics British Columbia Society - Cowichan Valley,Community Gaming Grant,Sport,Sports for Disabled Persons,9000.00
Duncan,Tansor Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,6504.00
Duncan,The Medford Singers,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,3000.00
Duncan,Vancouver Island Providence Community Association,Capital Project Grant,Human and Social Services,Disadvantage Distress Poverty,125000.00
Duncan,Vancouver Island Providence Community Association,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,98600.00
Duncan,VC Volunteer Cowichan,Community Gaming Grant,Human and Social Services,Community Education,27500.00
Dunster,Fraser Headwaters Alliance,Community Gaming Grant,Public Safety,Enhancement of Public Safety,4300.00
Edgewater,Edgewater Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,2952.00
Edgewater,Steamboat Mountain Music Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",3000.00
Edgewood,Edgewood Volunteer Fire Department Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,12000.00
Edgewood,Southern Zone P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,528.00
Elkford,Elkford Secondary School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,4776.00
Elkford,Rocky Mountain Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,5880.00
Enderby,A L Fortune Secondary PAC,PAC,DPAC and PAC,Parent Advisory Councils,7032.00
Enderby,Enderby & District Community Resource Centre Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,7850.00
Enderby,Enderby & District Curling Club,Community Gaming Grant,Sport,Sports - Adult,16500.00
Enderby,Enderby Preschool Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,12750.00
Enderby,IODE Lambly's Landing,Community Gaming Grant,Human and Social Services,Community Service Organization,7730.00
Enderby,M. V. Beattie Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7008.00
Enderby,MacKenzie Camp Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,21500.00
Enderby,North Okanagan Minor Hockey Association,Community Gaming Grant,Sport,Sports for Youth,25500.00
Erickson,Erickson Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5136.00
Errington,Errington Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,7464.00
Errington,Errington Preschool Parents Society,Community Gaming Grant,Human and Social Services,Community Education,5600.00
Errington,Errington War Memorial Hall Association,Community Gaming Grant,Human and Social Services,Public Community Facilities,8250.00
Esquimalt,Lions Club of Esquimalt,Community Gaming Grant,Human and Social Services,Community Service Organization,9000.00
Fairmont Hot Springs,Fairmont and District Lions Club,Community Gaming Grant,Human and Social Services,Community Service Organization,13000.00
Falkland,Falkland Elementary Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,2256.00
Fanny Bay,Baynes Sound Lions Club,Community Gaming Grant,Human and Social Services,Community Service Organization,12000.00
Fanny Bay,Beachcombers Academy PAC,PAC,DPAC and PAC,Parent Advisory Councils,816.00
Fanny Bay,Fanny Bay Community Association,Community Gaming Grant,Human and Social Services,Public Community Facilities,10000.00
Fernie,Canadian Avalanche Rescue Dog Association,Community Gaming Grant,Public Safety,Enhancement of Public Safety,90000.00
Fernie,Elk Valley Air Search and Rescue Association,Community Gaming Grant,Public Safety,Enhancement of Public Safety,4000.00
Fernie,Elk Valley Hospice (Fernie & Area),Community Gaming Grant,Human and Social Services,Public Health in the Community,10000.00
Fernie,Fernie Alpine Ski Team,Community Gaming Grant,Sport,Sports for Youth,30000.00
Fernie,Fernie Child Care Society,Community Gaming Grant,Human and Social Services,Community Service Organization,11600.00
Fernie,Fernie Ghostriders Junior Hockey Club,Community Gaming Grant,Sport,Sports for Youth,15000.00
Fernie,Fernie Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8448.00
Fernie,Fernie Volunteer Ski Patrol Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,6000.00
Fernie,Isabella Dicken Elementary School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,10248.00
Flat Rock,Clearview Elementary Junior Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,3480.00
Forest Grove,Forest Grove Community and Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,1776.00
Fort Langley,BC Farm Museum Association,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",15400.00
Fort Langley,Fort Langley Child Care Society,Community Gaming Grant,Human and Social Services,Community Service Organization,18400.00
Fort Langley,Fort Langley Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6936.00
Fort Langley,Fort Langley Lions Society,Community Gaming Grant,Human and Social Services,Community Service Organization,40000.00
Fort Langley,Fort Langley Youth Rowing Society,Community Gaming Grant,Sport,Sports for Youth,9000.00
Fort Langley,Langley Fine Arts School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,22656.00
Fort Langley,Langley Forest School Society,Community Gaming Grant,Human and Social Services,Community Education,6000.00
Fort Langley,Scouts Canada - 1st Fort Langley,Community Gaming Grant,Human and Social Services,Enhancement of Youth,6400.00
Fort Nelson,Fort Nelson Community Literacy Society,Community Gaming Grant,Human and Social Services,Community Education,24700.00
Fort Nelson,Fort Nelson Hospice Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,12000.00
Fort Nelson,Fort Nelson Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6936.00
Fort Nelson,GW Carlson Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,3552.00
Fort Nelson,JS Clark Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,2976.00
Fort Nelson,Mile 300 Figure Skating Club,Community Gaming Grant,Sport,Sports for Youth,25000.00
Fort Nelson,Northern Lamplighters Activity Centre Association,Community Gaming Grant,Human and Social Services,Public Community Facilities,3750.00
Fort Nelson,R.L. Angus Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,3528.00
Fort St James,Community Arts Council of Fort St. James,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,6000.00
Fort St James,David Hoy Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6168.00
Fort St James,Fort St James Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6120.00
Fort St James,Fort St. James Falcons Speed Skating Club,Community Gaming Grant,Sport,Sports for Youth,5000.00
Fort St James,Fort St. James Search and Rescue Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,28000.00
Fort St James,Music on the Mountain Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",10000.00
Fort St James,Stuart Lake Outreach Group Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,11500.00
Fort St James,Stuart Lake Seniors Association,Community Gaming Grant,Human and Social Services,Public Health in the Community,6000.00
Fort St John,Alwin Holland School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8640.00
Fort St John,Ambrose Parents Partners In Learning Excellence (A.P.P.L.E.),PAC,DPAC and PAC,Parent Advisory Councils,8688.00
Fort St John,B.C. Seniors Games Society - Zone 12,Community Gaming Grant,Sport,Sports - Adult,12000.00
Fort St John,Bert Bowes Junior Secondary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,10968.00
Fort St John,BPO Elks Lodge #288,Community Gaming Grant,Human and Social Services,Community Service Organization,10000.00
Fort St John,C.M. Finch P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,8616.00
Fort St John,Community Arts Council of Fort St. John,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,11000.00
Fort St John,District Parent Advisory Council S.D. #60 - Peace River North,DPAC,DPAC and PAC,District Parent Advisory Council,2500.00
Fort St John,Dr. Kearney Middle School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,13512.00
Fort St John,Duncan Cran Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,7416.00
Fort St John,Ecole Central Elementary School of the Arts PAC,PAC,DPAC and PAC,Parent Advisory Councils,9000.00
Fort St John,Fort St John Literacy Society,Community Gaming Grant,Human and Social Services,Community Education,5000.00
Fort St John,Fort St John Minor Lacrosse Association,Community Gaming Grant,Sport,Sports for Youth,4500.00
Fort St John,Fort St. John Inconnu Swim Club,Community Gaming Grant,Sport,Sports for Youth,24000.00
Fort St John,North Peace Cultural Society,Capital Project Grant,Arts and Culture,Adult Arts and Culture,170000.00
Fort St John,North Peace Cultural Society,Community Gaming Grant,Arts and Culture,Youth Arts and Culture,12000.00
Fort St John,North Peace Gymnastics Association,Community Gaming Grant,Sport,Sports for Youth,18000.00
Fort St John,North Peace Historical Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",11500.00
Fort St John,North Peace Justice Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,15000.00
Fort St John,North Peace Mental Health Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,8000.00
Fort St John,North Peace Secondary School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,24912.00
Fort St John,Northern BC Distance Education School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,9096.00
Fort St John,Northern Environmental Action Team,Community Gaming Grant,Environment,Conservation of the Environment,6000.00
Fort St John,Order of the Eastern Star - Alcan Chapter #91,Community Gaming Grant,Human and Social Services,Community Service Organization,6800.00
Fort St John,Robert Ogilvie Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,8376.00
